id,date,renderedContent,likeCount,retweetCount,replyCount,hashtags
1621429592602075141,2023-02-03 08:45:14+00:00,$150 in 24 hours 🎀🎈🎁  -RT this -RT/Like @Verox_AICrypto 📌   #Crypto #coin #token #alt #gem #low #cap  #Nft  $AISC $APE $SHIB $NFAI $SYN $DYDX $BNB $WOO $GMX $XVG $CANTO $ILV #10x  #100x #200x #500x $LUNC $OP #AI $GALA $FTM $WEMIX $CAKE $APT $MATIC $BTC $ETH $MINA $NEO $ETHW,1683,7618,4365,"['Crypto', 'coin', 'token', 'alt', 'gem', 'low', 'cap', 'Nft', '10x', '100x', '200x', '500x', 'AI']"
1621202212784574464,2023-02-02 17:41:42+00:00,"AI is at the door\, and it's coming for your job. #ChatGPT https://t.co/56fEsn6JW7",1833,362,304,['ChatGPT']
1620744205147713540,2023-02-01 11:21:45+00:00,@Google just dropped a new #AI model called #MusicLM 🤯  It can create music in any genre from a simple text description!  It outperformed other AI #music generators in both audio quality and its ability to adhere to its prompts 😳  Is #AI going to disrupt music industry? 👀 https://t.co/MlkKs2BzMw,1144,1196,289,"['AI', 'MusicLM', 'music', 'AI']"
1620631356358426624,2023-02-01 03:53:19+00:00,Using a calculator isn’t cheating.  Using spellcheck isn’t cheating.  Using Google isn’t cheating.  Using audiobooks isn’t cheating.  Using #ChatGPT isn’t cheating.  Let’s stop trying to catch kids cheating and start creating authentic assignments they won’t want to cheat on.,1362,234,59,['ChatGPT']
1620528636146380800,2023-01-31 21:05:09+00:00,Workflow! Creating @edpuzzle multiple choice questions in a flash 👀 #EdTech #EduTwitter #GEGNI #AI #ChatGPT https://t.co/sIPr5Az4Bq,912,276,29,"['EdTech', 'EduTwitter', 'GEGNI', 'AI', 'ChatGPT']"
1620385636372082690,2023-01-31 11:36:55+00:00,"#ChatGPT is incredible.  But give these free #AI tools a go!  1/ ChatGPT + Web writesonic.com/chat  2/ Spelling\, grammar &amp; paraphraser deepl.com/write  3/ AI writing assistant rytr.me  4/ AI-powered content generation platform wordkraft.ai",1522,496,53,"['ChatGPT', 'AI']"
1620314610837655553,2023-01-31 06:54:41+00:00,I stumbled upon a Design and lead researcher job listing at @SafaricomPLC and my initial reaction was skepticism and some red flags. So I turned to ChatGPT for its opinion. And voila! Here you go. #ChatGPT https://t.co/KUrv19r1rE,1152,394,41,['ChatGPT']
1620270764678332416,2023-01-31 04:00:28+00:00,NEW!!! How Can Teachers Use ChatGPT to Save Time? 🤖 |  Brain Blast #ChatGPT #teaching #k12 #ukedchat #edchat #edtech #Principal #highschool #curriculum #education #engchat https://t.co/yWexDhFRRK,1355,551,38,"['ChatGPT', 'teaching', 'k12', 'ukedchat', 'edchat', 'edtech', 'Principal', 'highschool', 'curriculum', 'education', 'engchat']"
1620042186757931011,2023-01-30 12:52:10+00:00,I will send one random follower $250 in 48hrs all you have to do is RT and be following myself &amp; @ispolink   RT their 📌  tag a friend &amp; comment $ISP is #AI gem  Goodluck beautiful people 💖,1667,4463,3459,['AI']
1620035035641581568,2023-01-30 12:23:45+00:00,Ispolink has been incorporating #AI long before #ChatGPT become extremely popular 💥  📘Learn how $ISP disrupts  the workforce space by utilizing  #AI to offer game-changing products 👇 ispolink.com/blog/how-ispol…,2172,4376,6230,"['AI', 'ChatGPT', 'AI']"
1619598557635543042,2023-01-29 07:29:21+00:00,Awesome overview of #ChatGPT from Yogesh Haribhau Kulkarni!🤯👇  🔗 linkedin.com/feed/update/ur… https://t.co/dVU5M6cTOF,2687,701,32,['ChatGPT']
1619349056249004033,2023-01-28 14:57:55+00:00,🐰#RabbitAI @RabbitAICrypto   Revolutionary #blockchain #AI software for the development of new #web3 projects  👨‍💻 Any level #crypto experience 🤖 #AI powered facilitator ✅ #Launchpad  🪙 $RBT Token #Presale 1/29 ➡️ pinksale.finance/launchpad/0x2A…  For more info: t.me/RabbitAICrypto https://t.co/tzRSjVCjVm,1517,1639,374,"['RabbitAI', 'blockchain', 'AI', 'web3', 'crypto', 'AI', 'Launchpad', 'Presale']"
1619196702891864064,2023-01-28 04:52:31+00:00,"Hey #ChatGPT  What could be causing a rise in heart attacks\, strokes\, lowered life expectancy\, decreased effectiveness of antibiotics and increased incidence of infections in both young and old over a short period of time?",974,210,23,['ChatGPT']
1619035226352799745,2023-01-27 18:10:52+00:00,ChatGPT makes a great case that it shouldn't exist: #chatGPT https://t.co/T1tdPH2iUK,8531,1165,652,['chatGPT']
1618739979374710785,2023-01-26 22:37:40+00:00,"Problem: #ChatGPT is definitely bad at Math 🤦 My solution:  👉MathGPT 🤓  MatGPT is an @streamlit app that uses @openai GPT-3 + Numpy @numpy_team to handle mathematical operations (vectors\, matrices) and even College physics problems. Check the video 👇 Cc. @DataChaz ✌️ https://t.co/GtbujENGBe",1496,356,95,['ChatGPT']
1618733052347441153,2023-01-26 22:10:08+00:00,What if you could talk to the Bible?  Try now: biblegpt.org  Describe your situation or ask a question! Cites specific verses from the Bible. Works in English and Spanish.  Made with @OpenAI and domain via @Porkbun! #biblegpt #chatgpt #gpt3 https://t.co/sykRsIVtu5,1643,247,157,"['biblegpt', 'chatgpt', 'gpt3']"
1618692644225556481,2023-01-26 19:29:34+00:00,Alarming ⚡️🚨  #ChatGPT started replacing humans at work place!!!  BuzzFeed stock rallies 177% after the company announced they are laying off all their writers and replacing them with ChatGPT https://t.co/YM9gbsMYNL,1511,306,58,['ChatGPT']
1618453304970997762,2023-01-26 03:38:31+00:00,I had #ChatGPT write an evocative prompt for #midjourney – then I trained a #stablediffusion model on those images to create this animation.   Fractal Diffusion✨ https://t.co/YFONn0EfUX,1954,325,101,"['ChatGPT', 'midjourney', 'stablediffusion']"
1618287665006403585,2023-01-25 16:40:20+00:00,"#OpenAI is planning to stop #ChatGPT users from making social media bots and cheating on homework by ""watermarking"" outputs. How well could this really work? Here's just 23 words from a 1.3B parameter watermarked LLM. We detected it with 99.999999999994% confidence. Here's how 🧵 https://t.co/pVC9M3qPyQ",4739,1037,180,"['OpenAI', 'ChatGPT']"
1618020533374976005,2023-01-24 22:58:51+00:00,The world according to the data #AI sees. 50% of datasets are connected to 12 institutions. Analysis of 4384 datasets and 60647 papers. Read the report: arxiv.org/abs/2112.01716 By @bernardkoch  @emilydenton77 @alexhanna https://t.co/5BhR8BZ8Sz,1432,607,41,['AI']
1617954322150744065,2023-01-24 18:35:45+00:00,Our exciting #AI category expansion news would not have been complete without a massive giveaway! 🤩  💰 10K $SFUND for rewards! Let’s spread the news and get a chance to be among the 40 participants to win 250 $SFUND! ♥️  gleam.io/5UA1C/seedify-…  #Launchpad #Airdrop #Giveaway,10505,18159,3381,"['AI', 'Launchpad', 'Airdrop', 'Giveaway']"
1617942017702756356,2023-01-24 17:46:51+00:00,We are thrilled to officially announce the addition of #AI IDOs to Seedify Launchpad after our community voted yes with a whopping 93.7% 🤖🚀  Prepare for a new wave of cutting-edge AI projects 🔥  And don't forget to get your $SFUND for the #IDOs 🚀  #ArtificialIntelligence https://t.co/hVfqjj2t5u,14756,25899,4298,"['AI', 'IDOs', 'ArtificialIntelligence']"
1616434910302175237,2023-01-20 13:58:09+00:00,"chatGPT for UI/UX design MEGA Thread🧵⚡️   Let's see how AI may help us\, designers\, in our daily workflow.  #uidesign #uxdesign #ChatGPT https://t.co/NlpAHRbpFP",2052,549,75,"['uidesign', 'uxdesign', 'ChatGPT']"
1615777854683234306,2023-01-18 18:27:14+00:00,"🔥 ARE YOU READY !?  “Artificial Intelligence\, deep learning\, machine learning — whatever you’re doing if you don’t understand it — learn it. Because otherwise you’re going to be a dinosaur within 3 years.” — Mark Cuban   🕸️ AIPad.tech  #AI #artificalintelligence https://t.co/DW7ZaGJEoS",2114,2025,1231,"['AI', 'artificalintelligence']"
1615721624166174720,2023-01-18 14:43:48+00:00,#AI copywriting tools to check out:  1 #ChatGPT → Everything 2 @ChatSonicAI → Everything + web 3 @StoryLabIRL→ Hooks/outlines 4 @Grammarly → Grammar/spelling 5 @Languagetoolorg → Multilingual 6 @PowerThesaurus → Thesaurus 7 @TheQuillBot/@DeepLcom → Paraphrasing  What else?,1349,382,59,"['AI', 'ChatGPT']"
1615339861631795200,2023-01-17 13:26:49+00:00,🤖 Let’s MEET the team!  🤝 We are excited to introduce our full #AI team who will be leading the project from all aspects.   Take a moment to watch the video to get to know our team and learn more about what we have in store for #AIPad  🕸 AIPad.tech  #Crypto #IDO https://t.co/2SI0IldhXl,3309,3388,2943,"['AI', 'AIPad', 'Crypto', 'IDO']"
1615214293238284292,2023-01-17 05:07:51+00:00,"A team of artists has launched a class-action lawsuit against Stability AI\, Midjourney\, and DeviantArt for training their AI generators on stolen intellectual property.  Learn more: 80.lv/articles/stabi…  #stabilityai #midjourney #deviantart #art #AI #artificalintelligence https://t.co/dpp3OE7Nh2",2324,301,70,"['stabilityai', 'midjourney', 'deviantart', 'art', 'AI', 'artificalintelligence']"
1615189995404546048,2023-01-17 03:31:18+00:00,Wanna earn $NTXT #AI Tokens and iLand #NFTs? 🔥  NATIX Network $10.000+ Giveaway💰  NATIX’s #Drive2Earn mobile app rewards users for every street crossed and city navigated 🚗🤳  Enter the giveaway here 👇 bit.ly/Wahgmi-NATIX  #NFT #NFTCommunity  #ETH #aitoken #giveaway https://t.co/O06kK78G4d,1320,1397,290,"['AI', 'NFTs', 'Drive2Earn', 'NFT', 'NFTCommunity', 'ETH', 'aitoken', 'giveaway']"
1615030992615636995,2023-01-16 16:59:29+00:00,"🤖 Welcome to #AIPad\, the revolutionary #launchpad focused on #AI   👉 Please take some time to watch the video &amp; visit our website aipad.tech to discover more 🔥  #Bluezilla #Bscpad #Ethpad #Gamezone #MetaVpad #Crypto #AI https://t.co/xx7g5z1clw",4051,4708,6531,"['AIPad', 'launchpad', 'AI', 'Bluezilla', 'Bscpad', 'Ethpad', 'Gamezone', 'MetaVpad', 'Crypto', 'AI']"
1614976003092234241,2023-01-16 13:20:58+00:00,Our jobs are safe fam! #ChatGPT https://t.co/RnTw156dOG,17934,2553,806,['ChatGPT']
1614620411064635393,2023-01-15 13:47:58+00:00,Our Swing Trader Spot Bot (Long only) is consistently booking profits ever since its inception. #AI #crypto  Check the past trades with a free account:  b-cube.ai/bot/bot.html?i… https://t.co/9f1RngHKJ4,692,759,129,"['AI', 'crypto']"
1614372552025178114,2023-01-14 21:23:04+00:00,Just promoted #ChatGPT to the management team at salesforce. It's been a real asset - never seen such efficient decision making &amp; hilarious meeting participation! #AI #futureofwork ❤️🤖,3661,353,148,"['ChatGPT', 'AI', 'futureofwork']"
1613984003928850434,2023-01-13 19:39:07+00:00,#Community is everything in #marketing now. Want to be seen? Beat the #AI controlling your social feed? Muster your champions. I've been watching #SaveWarriorNun this week and it's a case study on mobilizing ardent fans. https://t.co/tr8csdhBB2,1191,498,72,"['Community', 'marketing', 'AI', 'SaveWarriorNun']"
1613586407276294145,2023-01-12 17:19:13+00:00,What do you think about this? #ChatGPT https://t.co/7kjSg6dQYr,970,201,69,['ChatGPT']
1613483968547913728,2023-01-12 10:32:09+00:00,"Unless you just joined the crypto space today\,you’d be aware that people have made a SHITLOAD of MONEY by following the Artificial Intelligence (#AI)narrative.  Read till the end to find out HOW YOU CAN MAKE OVER $5K AND BENEFIT from the AI narrative 🧵A step-by-step guide🧵 RT👇",1271,557,203,['AI']
1613446745328963584,2023-01-12 08:04:15+00:00,First #ChatGPT answer which made me pause. https://t.co/nbc9uRoWlA,42955,4617,707,['ChatGPT']
1613177011048189952,2023-01-11 14:12:25+00:00,"🔥YOLOv8 is finally here! Check out our video\, which shows off the object detection and instance segmentation prediction results using the Ultralytics YOLOv8x model.  ➡️ youtube.com/watch?v=QgF5PH…   #yolo #yolov8 #yolov5 #objectdetection #deeplearning #ai #computervision https://t.co/mjoXrJrbx3",2111,381,31,"['yolo', 'yolov8', 'yolov5', 'objectdetection', 'deeplearning', 'ai', 'computervision']"
1613112072014815232,2023-01-11 09:54:22+00:00,"Everyone is talking about #ChatGPT &amp; #GPT3\, but did you know there were many alternatives?   Here are 10 of them! 🔥👇  1. BLOOM 2. GLaM 3. Gopher 4. Megatron-Turing NLG 5. Chinchilla 6. PaLM 7. BERT 8. LaMDA 9. OPT 10. AlexaTM  @Google @nvidia @Microsoft @DeepMind @Meta @Amazon https://t.co/v8NHT3NIWq",2839,851,73,"['ChatGPT', 'GPT3']"
1612766340321796096,2023-01-10 11:00:33+00:00,👇 Interesting point from Terence.   It's time to change how we educate our kids. And trying to ban students from using #ChatGPT is probably not the right thing to do.  Ref: ny.chalkbeat.org/2023/1/3/23537… https://t.co/EsGg9MtZH1,873,179,62,['ChatGPT']
1612583661148291073,2023-01-09 22:54:39+00:00,How does the impressively human-like #ChatGPT get computational knowledge superpowers?  Give it a Wolfram|Alpha neural implant! writings.stephenwolfram.com/2023/01/wolfra… https://t.co/oEBtHFzQjU,4391,959,108,['ChatGPT']
1612375956336812034,2023-01-09 09:09:19+00:00,RIP Lorem! #ChatGPT https://t.co/ADB6eoSa8P,1529,223,33,['ChatGPT']
1612181469891551233,2023-01-08 20:16:29+00:00,Here's an awesome list of Generative #AI tools by @aaronsiim! 🤯  These tools could seriously boost your content creation and productivity if you use them right! 🙌  #generativeAI #chatGPT https://t.co/LH9jhGPaib,3093,830,82,"['AI', 'generativeAI', 'chatGPT']"
1612067520097255425,2023-01-08 12:43:42+00:00,"If you could come up with a new name for chatGPT\, what name would you choose?!  Retweeting this message is appreciated\, I want to hear as many names as possible.  Best name gets eternal fame! 🏆 #chatgpt",430,201,672,['chatgpt']
1611642899044892672,2023-01-07 08:36:24+00:00,Here are 7 insanely useful Chrome extensions that will take your #ChatGPT experience to new heights! 🚀  A thread 🧵↓,6372,1726,292,['ChatGPT']
1611499234595069952,2023-01-06 23:05:32+00:00,"THREAD: Powerful #AI like #ChatGPT is the talk of the town. As a #HinduAdvocacy organization\, we checked to see how it frames responses on #Hinduism vs other faiths. The results are concerning and display deep #bias. Read on. 1/n 👇🏽",1013,540,29,"['AI', 'ChatGPT', 'HinduAdvocacy', 'Hinduism', 'bias']"
1611466398546690048,2023-01-06 20:55:03+00:00,"✨ Today we are launching NeRF Reshoot on iOS!  Capture lifelike 3D and then create incredible shots all day using AI and the most intuitive 3D editor ever\, right on your iPhone.  Available on the AppStore\, today! apps.apple.com/us/app/luma-ai…  #3d #ai #nerf #lumaai https://t.co/SiVTaT4WXC",2361,399,65,"['3d', 'ai', 'nerf', 'lumaai']"
1611298169589043201,2023-01-06 09:46:34+00:00,Here's an awesome #ChatGPT trick to get text summaries for any Youtube video! 🔥  1⃣ Get the `YouTube transcript w/ ChatGPT` Chrome extension (see below tweet 👇) 2⃣ Copy the transcript 3⃣ Use ChatGPT to generate a summary for you! 🤯 4⃣ Voilà!   Check out my 30 seconds demo 👇 https://t.co/yOsvvvvdX1,1366,348,35,['ChatGPT']
1611297522349129728,2023-01-06 09:44:00+00:00,"Just imagine Lake Amboseli\, sunset and elephants going home.  #ai #aiart https://t.co/iOZn5TJbtf",1288,207,36,"['ai', 'aiart']"
1611027724495196160,2023-01-05 15:51:55+00:00,"New day\, new #ChatGPT app! 🔥  Use ChatGPT on any website (search engines\, Gmail\, @googlesheets\, or just anywhere!) with @FoyerWork's new Merlin extension! 🤯  Install the extensions here 👇  🔗 Chrome: chrome.google.com/webstore/detai…  🔗 Firefox: addons.mozilla.org/en-CA/firefox/…  cc @pratyush_r8 https://t.co/5H1Hzvgtl0",1592,354,56,['ChatGPT']
1610942523089862657,2023-01-05 10:13:22+00:00,A new level of interactivity with Art. Pictures generated by #AI Stable Diffusion + Real time morph in #AR  Invite me to an exhibition or something… https://t.co/tobGYMOiOF,3247,650,137,"['AI', 'AR']"
1610779436869193729,2023-01-04 23:25:19+00:00,ChatGPT - what can it do? What can it NOT do? What can educators do? Learn more by browsing this open source slide deck.  docs.google.com/presentation/d… #highered #edtech #chatgpt #education #teachered #k12 https://t.co/VOyD7mSV2P,2236,787,79,"['highered', 'edtech', 'chatgpt', 'education', 'teachered', 'k12']"
1610631638106480640,2023-01-04 13:38:01+00:00,Introducing `YouTube Summary with ChatGPT` - a free Chrome extension developed by @_Glasp that uses @OpenAI's #ChatGPT to generate text transcripts and summaries of any YouTube video! 🤯  See my demo below 👇 and install it here: 🔗 chrome.google.com/webstore/detai… https://t.co/ScdT4STsom,3385,851,84,['ChatGPT']
1610618446785675264,2023-01-04 12:45:36+00:00,"Change the way you educate\, don't try to prevent students to use #chatGPT-like systems! 👇👇 https://t.co/Z67GfVTCij",2891,582,131,['chatGPT']
1610556519531089921,2023-01-04 08:39:31+00:00,"#ChatGPT cannot scrape the web and has limited knowledge of the world after 2021.  Introducing `WebChatGPT`\, a mighty Chrome extension that augments your prompts with relevant results from the web! 🤯  See my demo video below 👇 and install it here: 🔗 chrome.google.com/webstore/detai… https://t.co/ZbEMpxWz7G",9559,2110,241,['ChatGPT']
1610005371791212544,2023-01-02 20:09:27+00:00,"[Download FREE 1213-page PDF eBook] ""Learning Python"" (4th Edition; based on *older* Python release\, but strong on #coding fundamentals) at dropbox.com/s/3gxyaaz362pb… —————— #BigData #DataScience #AI #MachineLearning #DataScientists #100DaysOfCode #programming #SoftwareDeveloper https://t.co/CuOVgt0Yx9",1335,400,32,"['coding', 'BigData', 'DataScience', 'AI', 'MachineLearning', 'DataScientists', '100DaysOfCode', 'programming', 'SoftwareDeveloper']"
1609925382823632896,2023-01-02 14:51:36+00:00,China’s “White Emperor” 6th generation fighter jet! #AI #ArtificialIntelligence #aerospace #ML #3Dartist @ChinaTechFR https://t.co/Gl8sV5JCJJ,1933,475,379,"['AI', 'ArtificialIntelligence', 'aerospace', 'ML', '3Dartist']"
1608753378817081344,2022-12-30 09:14:29+00:00,📢 New #ChatGPT extension!  `ChatGPT Writer` is a Chrome extension for Gmail that uses ChatGPT to generate emails or replies based on your prompt! 🤯  See my demo video below 👇  Get it here: 🔗 chrome.google.com/webstore/detai… 🌐 chatgptwriter.ai  @LinkedIn/@Outlook coming soon! https://t.co/YjdeTKPstC,4448,1096,105,['ChatGPT']
